imdb_title_id,adjusted_budget
tt1585558,77870.77875504312
tt1578116,5191385.250336208
tt1984194,1297846.312584052
tt1433810,2647606.477671466
tt1425618,207655.4100134483
tt1507005,3893538.9377521556
tt1512888,8306216.400537932
tt2022444,584030.8406628234
tt1612611,1038277.0500672415
tt1509732,3633969.6752353455
tt1609168,3633969.6752353455
tt1183917,6489231.56292026
tt1198101,15574155.751008622
tt2613012,9084924.188088365
tt2778412,519138.52503362077
tt2359746,389353.8937752156
tt0464162,10382770.500672417
tt1285245,6229662.30040345
tt2914048,1816984.8376176727
tt1279105,2595692.625168104
tt1305797,49318159.878193974
tt1473357,20455436.54983437
tt1473121,9913019.25107358
tt1360822,5507232.9172631
tt1668200,15734951.192180285
tt1670627,472048.53576540854
tt1773314,236024.26788270427
tt1361835,3619038.7742014653
tt1496005,12178852.22274754
tt1794790,472048.53576540854
tt1465487,13689407.537196847
tt1680019,1870163.4624905149
tt1361349,11014465.8345262
tt1365490,11014465.8345262
tt1334318,629398.0476872113
tt1474255,7867475.596090143
tt1680096,2832291.2145924517
tt1653848,236.02426788270427
tt1650461,188819.41430616344
tt1648112,2360242.6788270427
tt1372689,4327111.577849578
tt1329457,18095193.871007327
tt1667100,7867475.596090143
tt1666332,472048.53576540854
tt1764615,15734.951192180284
tt1473074,3146990.238436057
tt1781820,2202893.1669052397
tt1663636,3933737.7980450713
tt1467273,12254656.923610987
tt1728248,62939.80476872114
tt1727800,10227718.274917185
tt1727532,1258796.0953744226
tt1720046,157349.51192180283
tt1719496,1416145.6072962258
tt1813519,3146990.238436057
tt1337338,2360242.6788270427
tt1339161,1573495.1192180286
tt1467290,2360242.6788270427
tt1698566,314699.02384360565
tt1692504,10227718.274917185
tt1805297,11014465.8345262
tt1706679,157349.51192180283
tt1484942,3697713.5301623666
tt1646985,3146990.238436057
tt1571402,11014465.8345262
tt1571724,1966868.8990225357
tt1417582,7867475.596090143
tt1422020,7599981.425823078
tt1572491,11014465.8345262
tt1564771,1573495.1192180286
tt1566948,5349883.405341296
tt1567130,1243061.1441822425
tt1524130,3619038.7742014653
tt1417040,13349246.215334056
tt1581634,2832291.2145924517
tt1585270,1101446.5834526198
tt1519245,5821931.941106705
tt1415255,12493551.246591145
tt1576450,3619038.7742014653
tt1538221,2045543.654983437
tt1439226,1573495.1192180286
tt1433827,838672.8985432092
tt1433826,3461689.262279663
tt1440180,4720485.357654085
tt1529292,4720485.357654085
tt1533784,39337.37798045071
tt1535430,7867475.596090143
tt1429432,7867475.596090143
tt1525915,6766029.012637522
tt1428453,2278830.041358702
tt1428448,4720485.357654085
tt1428436,2360242.6788270427
tt1549779,472048.53576540854
tt1526578,22028931.6690524
tt1544601,9440970.71530817
tt1545985,10227718.274917185
tt1503096,36300532.40035992
tt1406166,2363389.6690654787
tt1625134,5035184.38149769
tt1627927,3933737.7980450713
tt1630241,1029065.8079685906
tt1454907,10227718.274917185
tt1454603,1467218.1118758044
tt1454505,2674941.702670648
tt1621641,157349.51192180283
tt1380201,2442589.972396199
tt1380190,2674941.702670648
tt1380174,2517592.190748845
tt1380130,2490869.5231391657
tt1646221,1337470.851335324
tt1883168,2360242.6788270427
tt1634332,1573495.1192180286
tt1634800,14161.456072962255
tt1382725,31469902.38436057
tt1381407,786747.5596090143
tt1512685,7867475.596090143
tt1603379,23602.42678827043
tt1594503,12587960.953744229
tt1587878,1573495.1192180286
tt1588337,6293980.476872114
tt1588880,2360242.6788270427
tt1401669,314699.02384360565
tt1391481,2360242.6788270427
tt1391143,8654223.155699156
tt1401143,3065168.49223672
tt1604115,2442064.4250263805
tt1511329,1888194.1430616342
tt1604577,2793473.090001343
tt1399655,47204853.57654086
tt1606636,14633504.608727666
tt1399677,11014465.8345262
tt1167638,28322912.145924516
tt1179025,49313337.03629301
tt1235537,5507232.9172631
tt1235830,14476155.096805861
tt1236371,3933737.7980450713
tt1242744,10227718.274917185
tt1216520,5758992.136337984
tt1229381,31469902.38436057
tt1230196,3383014.506318761
tt0965429,12587960.953744229
tt1020773,11014465.8345262
tt1127702,2202893.1669052397
tt1129437,786747.5596090143
tt1247681,15734951.192180285
tt0940656,102277182.74917184
tt0920459,2832291.2145924517
tt1105740,4720485.357654085
tt1298831,8213644.522318109
tt0463311,3146990.238436057
tt1282153,3146990.238436057
tt1285240,2202893.1669052397
tt1270766,31469902.38436057
tt1270120,1888194.1430616342
tt1313254,1573495.1192180286
tt1290140,9440970.71530817
tt2082496,3146990.238436057
tt1278449,6293980.476872114
tt1322266,2202893.1669052397
tt1311075,3619038.7742014653
tt1331329,5934507.64941116
tt1671465,890176.1474116739
tt1477076,23738030.59764464
tt1774264,3560.7045896466957
tt1334260,17803522.948233478
tt1668212,510367.6578493597
tt1493243,593450.764941116
tt1365483,11869015.29882232
tt1361313,8308310.709175623
tt1682226,1780352.2948233478
tt1679538,2136422.753788017
tt1675758,237380.30597644637
tt1361828,3560704.5896466956
tt1772864,949521.2239057855
tt1332106,9495212.239057856
tt1674769,1068211.3768940086
tt1773039,23738.030597644636
tt1668191,4747606.119528928
tt1653913,712140.9179293391
tt1786530,17803.522948233476
tt1653911,5341056.884470044
tt1373149,3857429.9721172536
tt1375666,189904244.7811571
tt1375670,94952122.39057855
tt1375754,1186901.529882232
tt1653649,4747606.119528928
tt1327200,1899042.447811571
tt1655424,2551838.2892467985
tt1376421,25874453.351432655
tt1501652,4154155.3545878115
tt1786476,356070.45896466955
tt1502402,237380.30597644637
tt1502714,5934507.64941116
tt1502948,593450.764941116
tt1472195,1186901.529882232
tt1647807,23738.030597644636
tt1784365,23738.030597644636
tt1464580,771485.9944234507
tt1371155,8545691.015152069
tt1777642,5934.507649411159
tt1787881,308594.3977693803
tt1787636,11869.015298822318
tt1859588,652795.8414352275
tt1666186,23738030.59764464
tt1462758,3560704.5896466956
tt1462054,3560704.5896466956
tt1663628,2967253.82470558
tt1369706,11869015.29882232
tt1328913,8308310.709175623
tt1462044,118690.15298822318
tt1370426,2373803.059764464
tt1684928,2967253.82470558
tt1482989,8664381.168140292
tt1341188,142428183.58586782
tt1342122,593450.764941116
tt1468381,1661662.1418351247
tt1470827,593450.764941116
tt1726738,11869015.29882232
tt1344337,8901761.474116739
tt1722450,118690.15298822318
tt1754866,1017410.8045135193
tt1720198,3560.7045896466957
tt1483010,160231.7065341013
tt1477835,296725.382470558
tt1468313,771485.9944234507
tt1719497,415415.5354587812
tt1717229,5934.507649411159
tt1470023,11869015.29882232
tt1479398,2373803.059764464
tt1337103,1661662.1418351247
tt1481573,237380.30597644637
tt1470020,2729873.518729133
tt1813757,237.38030597644638
tt1753640,3560704.5896466956
tt1814642,11869.015298822318
tt1479668,1186901.529882232
tt1748134,17803.522948233476
tt1481576,6053197.802399382
tt1468703,118690.15298822318
tt1754141,356070.45896466955
tt1754215,178035.22948233478
tt1340107,6527958.414352275
tt1736046,7714.859944234507
tt1482932,2373803.059764464
tt1340801,5341056.884470044
tt1715348,296725.382470558
tt1831744,356070.45896466955
tt1805181,593450.764941116
tt1704578,59345.07649411159
tt1354687,284856.3671717356
tt1703068,474760.61195289274
tt1701992,1780352.2948233478
tt1700455,771485.9944234507
tt1477109,14242818.358586783
tt1699223,2967.2538247055795
tt1764329,2373.803059764464
tt1489253,2967253.82470558
tt1491603,890176.1474116739
tt1695994,2373803.059764464
tt1695409,178035.22948233478
tt1844635,59345.07649411159
tt1691832,20177326.00799794
tt1690545,237380.30597644637
tt1686039,5934507.64941116
tt1839385,7688.748110577098
tt1705125,2967253.82470558
tt1832471,2373803.059764464
tt1713452,118690.15298822318
tt1712573,77148.59944234508
tt1712563,593450.764941116
tt1336617,8308310.709175623
tt1349646,41541.553545878116
tt1757806,3560704.5896466956
tt1647692,5934507.64941116
tt1335992,5934507.64941116
tt1708133,1186901.529882232
tt1838563,593450.764941116
tt1351784,1424281.8358586782
tt1706450,5934507.64941116
tt1706414,13055916.82870455
tt1352380,10919494.074916532
tt1705956,17803.522948233476
tt1334553,593450.764941116
tt1352388,100886.6300399897
tt1467388,14242818.358586783
tt1708483,3560704.5896466956
tt1533117,21364227.537880175
tt1421051,8308310.709175623
tt1570989,77148.59944234508
tt1523485,3560704.5896466956
tt1523326,3560704.5896466956
tt1572146,1186901.529882232
tt1572311,4984986.425505374
tt1569465,4747606.119528928
tt1423894,35607045.896466956
tt1564585,11869015.29882232
tt1440728,23738030.59764464
tt1568323,1186901.529882232
tt1424381,47476061.19528928
tt1444252,2373803.059764464
tt1568332,1780352.2948233478
tt1523979,136493.67593645665
tt1423995,26111833.6574091
tt1568798,32046.34130682026
tt1568921,27298735.18729133
tt1446208,4747606.119528928
tt1572777,296725.382470558
tt1415284,1186901.529882232
tt1518812,2373803.059764464
tt1580426,1899042.447811571
tt1581336,5934.507649411159
tt1412697,11869.015298822318
tt1411236,3679394.7426349185
tt1449379,1186901.529882232
tt1410020,1186901.529882232
tt1407084,5934507.64941116
tt1584131,15904480.500421908
tt1579956,16616.621418351246
tt1414378,7714859.944234507
tt1578709,41541.553545878116
tt0312305,23738030.59764464
tt1415283,41541553.54587811
tt1576402,4984986.425505374
tt1415269,1305591.682870455
tt1563719,2729873.518729133
tt1520399,2373803.059764464
tt1578259,1186901.529882232
tt1578265,1780352.2948233478
tt1414382,23738030.59764464
tt1586001,7121409.179293391
tt1425257,23738030.59764464
tt1561479,5934.507649411159
tt1528813,593450.764941116
tt1537302,4747606.119528928
tt1528718,5934507.64941116
tt1528225,233226.15062185857
tt1433857,593450.764941116
tt1540400,4747606.119528928
tt1529572,4747606.119528928
tt1434435,13055916.82870455
tt1438216,5341056.884470044
tt1436372,1186901.529882232
tt1438254,52223667.3148182
tt1533084,4747606.119528928
tt1436045,7121409.179293391
tt1436034,593450.764941116
tt1535492,4747606.119528928
tt1535495,6527958.414352275
tt1535568,593450.764941116
tt1532503,3798084.895623142
tt1531663,5934507.64941116
tt1536044,3560704.5896466956
tt1542344,21364227.537880175
tt1429313,4747606.119528928
tt1555064,17803522.948233478
tt1560954,11869015.29882232
tt1440232,29672538.247055795
tt1560987,1186901.529882232
tt1426328,16616621.418351246
tt1549584,118690.15298822318
tt1527823,1780352.2948233478
tt1433108,28485636.717173565
tt1543701,830831.0709175623
tt1543739,53410.568844700436
tt1544600,237380.30597644637
tt1431181,9495212.239057856
tt1562847,1780352.2948233478
tt1545489,4747606.119528928
tt1545759,18990424.47811571
tt1431133,296725.382470558
tt1547089,5934507.64941116
tt1548597,9851282.698022524
tt1545315,3560704.5896466956
tt1587223,1780352.2948233478
tt1508669,1780352.2948233478
tt1624426,59345.07649411159
tt1456603,41541.553545878116
tt1629284,6527958.414352275
tt1386588,118690152.98822318
tt1629716,4747606.119528928
tt1630031,391677.5048611365
tt1630038,1780352.2948233478
tt1385867,35607045.896466956
tt1385633,4747606.119528928
tt1390535,1186901.529882232
tt1390533,1186901.529882232
tt1390397,2373803.059764464
tt1617250,118690.15298822318
tt1617630,1186901.529882232
tt1620719,11121267.334996512
tt1509125,1068211.3768940086
tt1454523,7121409.179293391
tt1645042,237380.30597644637
tt1645134,391677.5048611365
tt1380784,1780352.2948233478
tt1458175,35607045.896466956
tt1646959,830831.0709175623
tt1504354,1186901.529882232
tt1504320,17803522.948233478
tt1380852,41541.553545878116
tt1641633,118690.15298822318
tt1507351,178035.22948233478
tt1508290,142428.1835858678
tt1634524,2373803.059764464
tt1639080,2373803.059764464
tt1639082,1186901.529882232
tt1640220,237380.30597644637
tt1390840,178035.22948233478
tt1884447,11869.015298822318
tt1437366,3560704.5896466956
tt1381413,4747606.119528928
tt1507369,59345.07649411159
tt1381402,59345.07649411159
tt1640569,296725.382470558
tt1587263,2967253.82470558
tt1509130,3560704.5896466956
tt1616092,2373803.059764464
tt1403981,18990424.47811571
tt1403865,45102258.13552481
tt1514041,5459747.037458266
tt1595637,296725.382470558
tt1403210,296725.382470558
tt1597033,1899042.447811571
tt1403177,8308310.709175623
tt1928124,89017.61474116739
tt1450332,6527958.414352275
tt1516009,4866296.27251715
tt1450140,593450.764941116
tt1587431,356070.45896466955
tt1587729,11869015.29882232
tt1588875,2967253.82470558
tt1591095,1780352.2948233478
tt1591505,18396.973713174593
tt1592503,712140.9179293391
tt1514048,1851566.3866162817
tt1403988,5341056.884470044
tt1512235,2967253.82470558
tt1393746,29672538.247055795
tt1452628,11869015.29882232
tt1453245,2848563.6717173564
tt1392197,59345076.49411159
tt1612768,2373803.059764464
tt1612774,593450.764941116
tt1391137,23738030.59764464
tt1615840,1186901.529882232
tt1397498,26111833.6574091
tt1400335,7121409.179293391
tt1510926,4154155.3545878115
tt1399683,2373803.059764464
tt1453428,415415.5354587812
tt1510274,2967253.82470558
tt1606191,1186901.529882232
tt1398428,593450.764941116
tt1398028,7714859.944234507
tt1607583,18396.973713174593
tt1640714,296725.382470558
tt1168696,1424281.8358586782
tt1325773,593450.764941116
tt1185416,65279584.143522754
tt0817230,61718879.55387606
tt1188996,14242818.358586783
tt1190072,1780352.2948233478
tt1193473,1305591.682870455
tt1193507,18990424.47811571
tt1193631,35607045.896466956
tt1194417,14836269.123527898
tt0815236,23738030.59764464
tt1196141,17803522.948233478
tt0403645,53410568.84470043
tt0814255,112755645.33881202
tt1199552,1780352.2948233478
tt1200274,178035.22948233478
tt0811021,890176.1474116739
tt1210039,11869015.29882232
tt0808510,56971273.43434713
tt0411951,35607045.896466956
tt0804497,9495212.239057856
tt1212419,59345076.49411159
tt1196340,11869015.29882232
tt1182350,26111833.6574091
tt1181795,29672538.247055795
tt0818098,2967253.82470558
tt1138442,10326043.309975417
tt1139328,53410568.84470043
tt1143896,1186901.529882232
tt1144546,1780352.2948233478
tt1151919,35607.04589646695
tt1152827,15429719.888469014
tt1155076,47476061.19528928
tt1156527,1205698.4894109766
tt1159721,1186901.529882232
tt0842926,4747606.119528928
tt0840361,43915356.60564258
tt1784603,118690.15298822318
tt1172991,17803522.948233478
tt1174693,2373803.059764464
tt1174933,1424281.8358586782
tt0831280,4154155.3545878115
tt0393049,356070.45896466955
tt1179034,61718879.55387606
tt1179056,41541553.54587811
tt1179069,26111833.6574091
tt0398286,308594397.7693803
tt1212436,41541553.54587811
tt1136688,1186901.529882232
tt1213012,23738030.59764464
tt1213648,29672538.247055795
tt1234546,5934507.64941116
tt0765465,30147298.85900869
tt1235189,9495212.239057856
tt1236250,16616621.418351246
tt1239290,4747606.119528928
tt1239430,5697127.343434713
tt1240539,5934507.64941116
tt1233192,14242818.358586783
tt0758752,35607045.896466956
tt1242432,2373803.059764464
tt1242787,178035.22948233478
tt1243957,118690152.98822318
tt1244093,7121409.179293391
tt0423474,5934507.64941116
tt1244659,36793947.426349185
tt1244754,14836269.123527898
tt1245526,68840288.73316945
tt1247400,4154155.3545878115
tt1241330,1186901.529882232
tt1232775,593450.764941116
tt1232202,593450.764941116
tt1231587,42728455.07576035
tt1216492,22551129.067762405
tt1217301,237380.30597644637
tt1219342,94952122.39057855
tt1220227,593450.764941116
tt1220625,1186901.529882232
tt1220634,71214091.79293391
tt1220888,14242818.358586783
tt0780653,178035229.4823348
tt1222698,2967253.82470558
tt1225302,5934507.64941116
tt1226229,47476061.19528928
tt1226273,94952122.39057855
tt1226753,23738030.59764464
tt1228705,237380305.97644636
tt1228987,23738030.59764464
tt1229236,1186901.529882232
tt1229405,1780352.2948233478
tt0775489,20177326.00799794
tt0770778,2967253.82470558
tt1230385,9696985.499137834
tt1231583,77148599.44234507
tt0800320,148362691.235279
tt0871893,237380.30597644637
tt1135084,37980848.95623142
tt0872230,29672538.247055795
tt0985694,12462466.063763434
tt1055292,45102258.13552481
tt1055363,2373803.059764464
tt0984210,2967253.82470558
tt0980970,183969737.13174593
tt0979434,20177326.00799794
tt1059969,4747606.119528928
tt1063327,712140.9179293391
tt0977855,26111833.6574091
tt0975738,2967253.82470558
tt0974584,2373803.059764464
tt0989757,29672538.247055795
tt0970926,8901761.474116739
tt1069246,949521.2239057855
tt1070781,11869015.29882232
tt0969653,296725.382470558
tt1071877,1780352.2948233478
tt0968264,29672538.247055795
tt1073246,11869015.29882232
tt0964517,29672538.247055795
tt1075747,55784371.9044649
tt0963966,178035229.4823348
tt0963177,2373803.059764464
tt0970866,118690152.98822318
tt1053424,37980848.95623142
tt0990363,2551838.2892467985
tt0994917,593450.764941116
tt1032751,49849864.255053736
tt1028576,41541553.54587811
tt1326238,4747606.119528928
tt1027718,83083107.09175622
tt1037705,94952122.39057855
tt1023114,35607045.896466956
tt1020558,14242818.358586783
tt1038686,30859439.77693803
tt1017451,11869015.29882232
tt1016241,2729873.518729133
tt1038919,47476061.19528928
tt1016090,2077077.6772939058
tt1041778,4154155.3545878115
tt1014759,237380305.97644636
tt1041804,106821137.68940087
tt1013860,23738030.59764464
tt1013743,138867478.99622113
tt1006907,237380.30597644637
tt1001526,154297198.88469014
tt0997152,25874453.351432655
tt1047449,3560704.5896466956
tt1051253,4154155.3545878115
tt1078583,1068211.3768940086
tt1079964,1424281.8358586782
tt0955308,237380305.97644636
tt0954947,15429719.888469014
tt1109594,1424281.8358586782
tt0903036,3560704.5896466956
tt0901504,5934507.64941116
tt1111235,1127556.4533881203
tt1114731,1899042.447811571
tt1116183,8189620.5561874
tt0892791,195838752.43056825
tt0892769,195838752.43056825
tt0892318,35607045.896466956
tt0889573,22551129.067762405
tt1120985,1186901.529882232
tt0887161,4747606.119528928
tt1123373,15429719.888469014
tt0884214,593450.764941116
tt0879870,71214091.79293391
tt0878835,3560704.5896466956
tt1125929,29672538.247055795
tt1126591,65279584.143522754
tt1126618,47476061.19528928
tt1129396,4272845.507576034
tt1129412,2373803.059764464
tt1130884,94952122.39057855
tt1130964,7121409.179293391
tt1109488,237380.30597644637
tt1106860,8308310.709175623
tt0947810,118690152.98822318
tt0947798,15429719.888469014
tt1082075,1186901.529882232
tt1082577,7121409.179293391
tt0944835,130559168.28704551
tt0938283,178035229.4823348
tt0937353,5934507.64941116
tt0935075,5934507.64941116
tt0934981,1465823.3894045562
tt0934446,3798084.895623142
tt0929618,3560704.5896466956
tt1092634,59345076.49411159
tt0923653,1305591.682870455
tt1093906,3560704.5896466956
tt1100051,4272845.507576034
tt0918575,1186901.529882232
tt0915463,7121409.179293391
tt1103153,89017614.7411674
tt1103274,593450.764941116
tt0914863,17803522.948233478
tt1104001,201773260.07997942
tt1107319,4747606.119528928
tt0427152,81896205.561874
tt0817177,16616621.418351246
tt1294141,2907908.748211468
tt0490236,8308310.709175623
tt1305039,356070.45896466955
tt1266037,21364227.537880175
tt1287468,100886630.03998971
tt1320261,132932971.34680997
tt0455407,23738030.59764464
tt1300159,356070.45896466955
tt0479204,11869015.29882232
tt1315419,2967253.82470558
tt1263018,356070.45896466955
tt1262941,1780352.2948233478
tt1314655,11869015.29882232
tt1321509,24924932.127526868
tt1314190,356070.45896466955
tt1261945,118690152.98822318
tt6112220,3560704.5896466956
tt1261862,5934507.64941116
tt1285016,47476061.19528928
tt1273236,59345.07649411159
tt1305583,16616621.418351246
tt0473075,237380305.97644636
tt1282140,9495212.239057856
tt1314170,5341056.884470044
tt1320253,94952122.39057855
tt1302067,94952122.39057855
tt1270761,29672538.247055795
tt1270296,474760.61195289274
tt0480255,29672538.247055795
tt1283887,5934507.64941116
tt1270835,949521.2239057855
tt1283542,2255112.9067762406
tt1270291,504433.1501999485
tt1319716,11869015.29882232
tt1319718,29672538.247055795
tt1272018,8308310.709175623
tt1316037,11869.015298822318
tt1272051,29672538.247055795
tt1268981,2017732.600799794
tt1268970,9495212.239057856
tt0435761,237380305.97644636
tt1307873,20177326.00799794
tt1320244,2136422.753788017
tt0464154,28485636.717173565
tt0483586,11869015.29882232
tt1301990,3560704.5896466956
tt1289397,11869015.29882232
tt1274639,89017.61474116739
tt1276988,5934507.64941116
tt1323594,81896205.561874
tt1323917,5934507.64941116
tt0492389,41541553.54587811
tt1279935,65279584.143522754
tt0326965,1186901.529882232
tt1305798,5934507.64941116
tt1294226,23738030.59764464
tt1291549,5934507.64941116
tt0429493,130559168.28704551
tt0446029,71214091.79293391
tt0477080,118690152.98822318
tt1250777,35607045.896466956
tt1325004,80709304.03199176
tt0493949,17803522.948233478
tt1294212,237380.30597644637
tt0449005,415415.5354587812
tt1255953,8070930.403199176
tt1285219,296725.382470558
tt1322264,1186901.529882232
tt1289419,1899042.447811571
tt1296898,5934507.64941116
tt1294162,356070.45896466955
tt1298643,296725.382470558
tt1273678,33233242.836702492
tt3502802,29672.538247055796
tt1322312,37980848.95623142
tt1322306,2136422.753788017
tt1308754,1186901.529882232
tt1360826,288051.2938585941
tt1679641,8065436.228040636
tt1683970,3456615.5263031293
tt1376195,11522051.754343763
tt1650516,17283.077631515647
tt1664971,576102.5877171882
tt1663999,144025.64692929704
tt1341710,1728307.7631515646
tt1722639,1267425.692977814
tt1753750,4263.159149107192
tt1741660,6452348.982432508
tt1699180,1152205.1754343763
tt1517506,5184923.289454694
tt1576686,5991466.912258757
tt1534085,1267425.692977814
tt1624376,576102.5877171882
tt1634058,172830.7763151565
tt1595388,5761.025877171882
tt1600524,691323.105260626
tt1604064,115220.51754343764
tt1593807,34566.155263031294
tt1591622,4493600.184194068
tt1288411,86415.38815757824
tt1668209,232612.14454510456
tt1465496,1959735.005433168
tt1336999,163311.25045276398
tt1486196,1088741.6696850935
tt1523267,5443708.348425467
tt1429445,2177483.339370187
tt1621418,544370.8348425467
tt1642266,1088741.6696850935
tt1456941,27218541.742127337
tt1604070,925430.4192323294
tt1313092,5443708.348425467
tt1251360,1306490.0036221119
tt1360829,733584.6990599089
tt1376404,4584904.36912443
tt1499220,1833961.747649772
tt1696198,2750942.621474658
tt1698656,18339.617476497722
tt1486670,275094.26214746584
tt1447972,6418866.116774202
tt1583948,1192075.135972352
tt1577064,366792.34952995443
tt1527835,916980.873824886
tt1542486,55018.85242949316
tt1525898,27509.42621474658
tt1560970,7335846.990599088
tt1625884,7335.846990599089
tt1509109,1100377.0485898633
tt1617072,91698.08738248861
tt1646217,4254791.254547471
tt1595838,916980.873824886
tt1603324,3484.527320534567
tt1452294,275094.26214746584
tt1393020,3667923.495299544
tt1510906,2750942.621474658
tt1183489,275094.26214746584
tt1182942,733584.6990599089
tt0850709,366792.34952995443
tt1109582,183396.17476497722
tt0926084,275094262.1474658
tt1305059,3667923.495299544
tt1320296,706075.2728451623
tt1320239,13754713.107373292
tt1259227,1833961.747649772
tt1683413,745765.6255723316
tt1573109,3418092.450539853
tt1891750,621471.3546436097
tt1608769,1864414.063930829
tt1332134,10604055.54870349
tt1464535,3357950.923756105
tt1740707,3907790.8410962857
tt1488574,3210672.3744685566
tt1711487,3534685.182901163
tt1572783,4123799.3800513567
tt1528769,3515048.0429961565
tt1553935,2415368.208315795
tt1621782,3436499.483376131
tt1617145,235645.67886007755
tt1608776,667662.7567702197
tt1230478,8051227.361052649
tt1016223,19637139.90500646
tt1672091,923690.7259170301
tt1825955,7184261.201576901
tt1287878,1334219.93743571
tt1753789,532970.0764303857
tt1814746,1232050.472102738
tt1801844,1171699.6802871495
tt1684935,2755384.4424022897
tt1708498,472351.61869753536
tt1617178,1703846.290395606
tt1617207,1831116.7105374697
tt1630645,3253720.517270725
tt1668102,19897169.147702057
tt1327808,5690357.184071392
tt1876357,236930.29636688018
tt1815871,2369302.963668802
tt1711021,552837.3581893871
tt1538819,4738605.927337604
tt1610383,23693.029636688017
tt1781755,3238426.5040467847
tt1781853,877073.844846004
tt1781866,1349344.3766861602
tt1810574,2024016.5650292402
tt0439801,2024016.5650292402
tt1754277,1368349.8515035452
tt1540996,838114.2840459214
tt1813179,1370804.0290763516
tt1568816,761557.7939313065
tt1810858,5259325.131167899
tt1467405,1751627.1916755242
tt1571408,10551.971034189904
tt1434443,1003492.4453514599
tt1525830,4917218.501932496
tt1836137,1152727.442763371
tt1483753,2420727.629803079
tt1548629,1976104.1875943504
tt1571235,13521339.94132746
tt1438466,1903053.447538645
tt1618421,6484718.151599457
tt1592292,1572375.7294630054
tt0856796,1426947.3712650856
tt1632708,40270406.643578924
tt1773432,575291.5234796989
tt1634122,51776237.1131729
tt1886493,8054081.3287157845
tt0945513,36818657.50270073
tt1631707,575291.5234796989
tt1772424,7708906.414627966
tt1887820,2301166.0939187957
tt1772850,1150583.0469593978
tt1791679,2301166.0939187957
tt1629766,3451749.1408781935
tt1628055,5752915.234796989
tt1630036,2301166.0939187957
tt0472181,126564135.16553377
tt1899100,28764.576173984948
tt1629439,1150583.0469593978
tt1633356,28764576.173984945
tt1773109,4993530.423803787
tt1792543,6903498.281756387
tt1637688,46023321.87837591
tt1630564,4602332.187837591
tt1629376,5488281.133996327
tt1637706,5752915.234796989
tt0471042,86293728.52195483
tt1634136,9204664.375675183
tt0451154,1150583.0469593978
tt1635659,230116.60939187958
tt0472399,46023321.87837591
tt1650062,57529152.34796989
tt1650043,24162243.986147355
tt1649780,11505830.469593978
tt1764366,2363024.890272474
tt1801113,1265.6413516553375
tt1764600,5752915.234796989
tt1878858,23011.660939187957
tt1801063,1035524.7422634581
tt1877543,747878.9805236086
tt1878917,97799.55899154881
tt1650535,5177623.711317291
tt1650537,1725874.5704390968
tt1869721,17258745.70439097
tt1656171,11505830.469593978
tt1655442,17258745.70439097
tt0448694,149575796.10472172
tt0881320,34517491.40878194
tt1874633,2876457.6173984944
tt1651118,2301166.0939187957
tt0880569,5752915.234796989
tt1647477,172587.45704390967
tt1641388,1380699.6563512774
tt1641253,1150583.0469593978
tt1772230,20710494.845269162
tt1772240,5752915.234796989
tt1772250,2991515.9220944345
tt1798188,25312827.03310675
tt1640570,3221632.531486314
tt1794943,8054081.3287157845
tt1640548,13806996.563512774
tt1640486,2301166.0939187957
tt1640484,7593848.109932026
tt1640459,3451749.1408781935
tt1798148,11505.830469593979
tt0905372,43722155.78445712
tt1642665,3451749.1408781935
tt1799537,8272692.10763807
tt1646980,15532871.13395187
tt1766143,460233.21878375916
tt1645187,2301166.0939187957
tt1880293,2876.4576173984947
tt1880418,10355.24742263458
tt1645141,1725874.5704390968
tt1767319,5177623.711317291
tt1798674,13806.996563512774
tt1645126,11505.830469593979
tt1767382,2301166.0939187957
tt1798276,9204664.375675183
tt1645048,3451749.1408781935
tt1885344,2301166.0939187957
tt4540326,0.0
tt1935094,3566807.445574133
tt1589505,690349.8281756387
tt1935158,28764.576173984948
tt1007029,14957579.610472172
tt2363309,287645.76173984946
tt1588334,11505830.469593978
tt1786497,3451749.1408781935
tt1586752,34517491.40878194
tt1594562,862937.2852195484
tt1601913,28764576.173984945
tt1600195,40270406.643578924
tt1930425,2071049.4845269162
tt1930434,5752.915234796989
tt1598822,64432650.629726276
tt1598778,69034982.81756388
tt1931569,3474049.7414943604
tt1931601,1150583.0469593978
tt1596346,20710494.845269162
tt1596343,143822880.86992472
tt0999913,28764576.173984945
tt1937154,287645.76173984946
tt1602098,9204664.375675183
tt0458339,161081626.5743157
tt1942961,34517.491408781934
tt1575694,6903498.281756387
tt1027820,575291.5234796989
tt1784499,11505830.469593978
tt1570728,57529152.34796989
tt1568911,75938481.09932026
tt1033575,23011660.939187955
tt1572154,460233.21878375916
tt0459748,8054081.3287157845
tt1937302,115058.30469593979
tt1583420,34517491.40878194
tt1582621,3451749.1408781935
tt1582271,6903498.281756387
tt1579232,5752915.234796989
tt1785385,115058.30469593979
tt1578882,11505830.469593978
tt1578275,80540813.28715785
tt0993842,34517491.40878194
tt0990407,138069965.63512775
tt0466893,16108162.657431569
tt1915551,345174.91408781934
tt1618368,1150583.0469593978
tt1910498,1001007.2508546761
tt1617636,1150583.0469593978
tt1779814,57529.152347969895
tt0970179,172587457.04390967
tt1616195,40270406.643578924
tt1615918,86293728.52195483
tt1786714,1725874.5704390968
tt0969332,4027040.6643578922
tt1788383,1725874.5704390968
